pathogen,checkpoint,model size,mode,epoch,train_loss,train_acc
Legionellales,esm2_t12_35M_UR50D,35M,full,2,0.6901521757245064,0.5463867969876622
Legionellales,esm2_t12_35M_UR50D,35M,full,3,0.689274501055479,0.5115366127223201
Legionellales,esm2_t12_35M_UR50D,35M,full,4,0.6858981773257256,0.5209902259253325
Yersinia pestis,esm2_t6_8M_UR50D,8M,LoRA,1,0.696663671069675,0.4285939719109989
Yersinia pestis,esm2_t12_35M_UR50D,35M,LoRA,1,0.7065594858593411,0.4222818368313082
Yersinia pestis,esm2_t30_150M_UR50D,150M,LoRA,1,0.7210190031263564,0.4229130503392773
Yersinia pestis,esm2_t30_150M_UR50D,150M,base,1,0.6980929308467441,0.4502130345589396
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,1,0.7212989396519132,0.4612592709483983
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,2,0.6941986083984375,0.5313239703329651
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,3,0.6954475310113695,0.5415811898374625
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,4,0.6927455133861966,0.545999684393246
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,5,0.6899877985318502,0.4910841091999369
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,6,0.6878449983066983,0.5117563515859239
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,7,0.6872151758935716,0.5570459207827048
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,8,0.6853021648195055,0.5658829098942717
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,9,0.6849851144684685,0.5696701909420862
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,10,0.6831166810459561,0.5628846457314186
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,11,0.681478222211202,0.5950765346378413
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,12,0.6801617410447862,0.5934985008679186
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,13,0.6777561704317728,0.5870285624112356
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,14,0.6768139534526401,0.5934985008679186
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,15,0.6747698982556661,0.5917626637210036
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,16,0.6732027994261848,0.5999684393246015
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,17,0.6708780725797018,0.597285781915733
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,18,0.6696727474530538,0.5963389616537794
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,19,0.6671997176276313,0.6010730629635475
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,20,0.666082051065233,0.6021776866024933
Yersinia pestis,esm2_t6_8M_UR50D,8M,full,1,0.7251587907473246,0.4396402083004576
Yersinia pestis,esm2_t6_8M_UR50D,8M,base,1,0.6989456878768073,0.4360107306296354
Yersinia pestis,esm2_t12_35M_UR50D,35M,base,1,0.6975240111351013,0.4402714218084267
Yersinia pestis,esm2_t12_35M_UR50D,35M,full,1,0.7466070519553291,0.4855609910052075
Yersinia pestis,esm2_t12_35M_UR50D,35M,full,2,0.6605290902985467,0.6212718952185576
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,1,0.7336720526218414,0.6301165963780699
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,2,0.6630943715572357,0.601091540560655
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,3,0.6419741809368134,0.5326221781195734
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,4,0.6391880586743355,0.4036219300421731
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,5,0.6335660666227341,0.4152815678491689
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,6,0.6200595051050186,0.4976432646985859
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,7,0.6068232357501984,0.5708260977424957
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,8,0.592806987464428,0.6070453981642272
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,9,0.5785504803061485,0.6117588687670553
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,10,0.5669706761837006,0.6028280823616968
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,11,0.5581081062555313,0.5916645993549987
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,12,0.5504973158240318,0.5894319027536591
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,13,0.5421872511506081,0.6055569337633342
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,14,0.5333217084407806,0.6167204167700322
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,15,0.5235366746783257,0.6194492681716696
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,16,0.518190823495388,0.6196973455718184
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,17,0.511091060936451,0.6261473579756884
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,18,0.5070793777704239,0.6328454477797073
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,19,0.5000180453062057,0.6447531629868519
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,LoRA,20,0.4944478049874306,0.6494666335896799
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,1,0.7321108877658844,0.6390473827834284
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,2,0.6585365533828735,0.6053088563631853
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,3,0.6385132670402527,0.5576779955346068
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,4,0.6307253837585449,0.4036219300421731
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,5,0.621881291270256,0.4157777226494666
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,6,0.6061769649386406,0.4857355494914413
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,7,0.5914860367774963,0.573554949144133
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,8,0.5765323340892792,0.6142396427685438
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,9,0.5628144964575768,0.602580004961548
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,10,0.551303006708622,0.5919126767551476
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,11,0.5440496206283569,0.5884395931530637
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,12,0.5374148637056351,0.59786653435872
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,13,0.5270945653319359,0.6182088811709253
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,14,0.5167852863669395,0.6271396675762838
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,15,0.5113820508122444,0.6283800545770281
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,16,0.506737232208252,0.6360704539816423
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,17,0.497747391462326,0.6440089307864053
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,18,0.4913365244865417,0.6504589431902754
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,19,0.4848455637693405,0.6596378069957827
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,LoRA,20,0.4768600091338157,0.6663358967998015
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,1,0.729800671339035,0.5591664599354998
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,2,0.6585618704557419,0.6209377325725627
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,3,0.6318072080612183,0.4706028280823617
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,4,0.6244977936148643,0.3669064748201439
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,5,0.6128478869795799,0.4338873728603324
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,6,0.5957631692290306,0.5547010667328206
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,7,0.5764447078108788,0.6159761845695857
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,8,0.5599966943264008,0.6258992805755396
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,9,0.5462913140654564,0.6184569585710742
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,10,0.5327902287244797,0.6102704043661622
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,11,0.5248611867427826,0.6209377325725627
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,12,0.5133234784007072,0.6321012155792607
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,13,0.5017079561948776,0.6425204663855123
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,14,0.4890515208244324,0.647730091788638
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,15,0.4830682575702667,0.6521954849913173
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,LoRA,16,0.4717422798275947,0.6636070453981642
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,1,0.7211290001869202,0.4825105432895063
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,2,0.6635081321001053,0.6554204911932523
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,3,0.6353946179151535,0.5807491937484495
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,4,0.6177558749914169,0.4892086330935252
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,5,0.6016097292304039,0.4837509302902505
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,6,0.584352970123291,0.5405606549243364
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,7,0.5674123913049698,0.6072934755643761
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,8,0.5495041087269783,0.6430166211858099
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,9,0.5332095846533775,0.6556685685934012
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,10,0.5188992992043495,0.6524435623914662
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,11,0.5057052746415138,0.6524435623914662
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,12,0.4960098341107368,0.6569089555941454
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,13,0.4847457855939865,0.6710493674026297
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,14,0.4719940274953842,0.6928801786157281
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,15,0.4619067683815956,0.6970974944182585
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,16,0.4500885680317879,0.7102455966261474
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,17,0.4396982938051224,0.7119821384271893
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,18,0.4305281937122345,0.7290994790374596
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,19,0.4206116199493408,0.7400148846440089
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,base,20,0.4120300933718681,0.7442322004465394
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,1,0.7441366910934448,0.5053336641032002
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,2,0.6677892059087753,0.4738278342842967
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,3,0.6797805577516556,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,4,0.6911280751228333,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,5,0.6910510212182999,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,6,0.6899318397045135,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,7,0.6877966523170471,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,8,0.6848531514406204,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,9,0.6831276416778564,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,10,0.681635707616806,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,11,0.6820311546325684,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,12,0.682930588722229,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,13,0.6829310953617096,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,14,0.6847976744174957,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,15,0.6838272660970688,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,16,0.6847976297140121,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,17,0.6838839799165726,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,18,0.6835881024599075,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,19,0.6824468970298767,0.2897544033738526
Campylobacter jejuni,esm2_t30_150M_UR50D,150M,full,20,0.6829076707363129,0.2897544033738526
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,1,0.7279596775770187,0.6966013396179608
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,2,0.6703243851661682,0.5829818903497891
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,3,0.6618084162473679,0.295708260977425
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,4,0.6714268773794174,0.2897544033738526
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,5,0.6746599674224854,0.2897544033738526
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,6,0.6706248670816422,0.289258248573555
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,7,0.6676624119281769,0.289258248573555
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,8,0.665975496172905,0.29893326717936
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,9,0.6639153361320496,0.3103448275862069
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,10,0.6605598628520966,0.3145621433887373
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,11,0.6585178822278976,0.3058794343835276
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,12,0.6580128520727158,0.3033986603820392
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,13,0.6577985286712646,0.2944678739766807
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,14,0.6582970321178436,0.2929794095757876
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,15,0.6567083299160004,0.2909947903745968
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,16,0.656082883477211,0.2929794095757876
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,17,0.655788391828537,0.2922351773753411
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,18,0.6549916565418243,0.2962044157777226
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,19,0.6533831804990768,0.2999255767799553
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,full,20,0.6531045436859131,0.3024063507814438
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,1,0.7224114686250687,0.6673282064003969
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,2,0.675462931394577,0.6504589431902754
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,3,0.6490332931280136,0.5901761349541057
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,4,0.6335155367851257,0.4683701314810221
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,5,0.6237735971808434,0.4269412056561647
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,6,0.6119286492466927,0.4515008682709005
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,7,0.5991125777363777,0.5095509799057306
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,8,0.5856902524828911,0.5604068469362441
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,9,0.5744587406516075,0.6060530885636318
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,10,0.5612505450844765,0.6254031257752419
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,11,0.5520715266466141,0.6365666087819399
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,12,0.5425595194101334,0.6325973703795584
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,13,0.5350945219397545,0.6355742991813446
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,14,0.5273212864995003,0.6375589183825353
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,15,0.5199129655957222,0.6462416273877449
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,16,0.5111919119954109,0.6663358967998015
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,17,0.5052549168467522,0.667080129000248
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,18,0.4963404685258865,0.678491689407095
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,19,0.4898112416267395,0.6881667080129
Campylobacter jejuni,esm2_t6_8M_UR50D,8M,base,20,0.4833314940333366,0.6866782436120069
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,1,0.7196506261825562,0.6844455470106673
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,2,0.666983351111412,0.6901513272140908
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,3,0.6361222118139267,0.5685934011411561
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,4,0.6187693923711777,0.4390969982634582
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,5,0.6068401783704758,0.4257008186554205
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,6,0.5901268795132637,0.4656412800793847
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,7,0.5741924047470093,0.534854874720913
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,8,0.5595857203006744,0.5889357479533615
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,9,0.5443456321954727,0.6236665839741999
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,10,0.5291405469179153,0.6303646737782188
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,11,0.5195305347442627,0.6363185313817911
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,12,0.5095145776867867,0.6390473827834284
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,13,0.5021745339035988,0.6502108657901265
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,14,0.492827944457531,0.6633589679980154
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,15,0.4845728352665901,0.676755147606053
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,16,0.4761856347322464,0.6824609278094765
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,base,17,0.4692060798406601,0.6923840238154304
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,1,0.7311957329511642,0.483006698089804
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,2,0.657535046339035,0.5306375589183825
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,3,0.6579790562391281,0.3763334160258
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,4,0.6677738279104233,0.3616968494170181
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,5,0.6693289577960968,0.3641776234185065
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,6,0.6653055399656296,0.3753411064252047
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,7,0.6633563041687012,0.3758372612255024
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,8,0.6628597676753998,0.3753411064252047
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,9,0.6600321531295776,0.3778218804266931
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,10,0.6575050950050354,0.3773257256263954
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,11,0.6574087291955948,0.3765814934259489
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,12,0.657805860042572,0.3773257256263954
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,13,0.6587099730968475,0.3773257256263954
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,14,0.6577315777540207,0.3770776482262465
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,15,0.6571977436542511,0.3768295708260977
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,16,0.658354714512825,0.3763334160258
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,17,0.6557902097702026,0.3768295708260977
Campylobacter jejuni,esm2_t12_35M_UR50D,35M,full,18,0.6566407978534698,0.3768295708260977
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,1,0.679536392291387,0.5500450555685346
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,2,0.6674301971991857,0.5606581450455562
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,3,0.6568964992960294,0.5689683943530354
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,4,0.6518907422820727,0.5744418115676
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,5,0.644981307288011,0.5798151052965324
Dengue virus,esm2_t6_8M_UR50D,8M,LoRA,6,0.6397341564297676,0.5813503320762273
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,1,0.6799290801088015,0.5394319660915129
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,2,0.6631815036137899,0.5611253879785069
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,3,0.6505191773176193,0.5762774088041919
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,4,0.6434620146950086,0.581116710609752
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,5,0.6339863141377767,0.5887928445082268
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,6,0.6256371314326922,0.5956346160264326
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,7,0.6166895180940628,0.598638320595401
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,8,0.609293919056654,0.6033774989153289
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,9,0.600751363982757,0.6123218636318126
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,10,0.5929997178415457,0.6176617828655342
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,11,0.584874976426363,0.6224677101758835
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,12,0.5794272137184938,0.6265060240963856
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,13,0.5713964601357778,0.6321463137870039
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,14,0.5644408687949181,0.6363848746787705
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,15,0.558457704881827,0.6396889497046357
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,16,0.5543177835643291,0.6436938891299269
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,17,0.5483443463842074,0.6461302272803123
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,18,0.5424239908655485,0.6520375129326169
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,19,0.5375408170123895,0.6520041384374061
Dengue virus,esm2_t12_35M_UR50D,35M,LoRA,20,0.5334449211756388,0.6577779261088676
Dengue virus,esm2_t30_150M_UR50D,150M,LoRA,1,0.6801611681779226,0.5537829990321397
Dengue virus,esm2_t30_150M_UR50D,150M,LoRA,2,0.6615975052118301,0.5617595033875112
Dengue virus,esm2_t30_150M_UR50D,150M,LoRA,3,0.6495003029704094,0.5759436638520843
Dengue virus,esm2_t30_150M_UR50D,150M,base,1,0.6788417920470238,0.5587224243233321
Dengue virus,esm2_t30_150M_UR50D,150M,base,2,0.6590102811654409,0.5656643193271702
Dengue virus,esm2_t30_150M_UR50D,150M,base,3,0.6478544299801191,0.5821846944564963
Dengue virus,esm2_t30_150M_UR50D,150M,base,4,0.6407983774940172,0.590294696792711
Dengue virus,esm2_t30_150M_UR50D,150M,full,1,0.6889254823327065,0.5234122083903481
Dengue virus,esm2_t30_150M_UR50D,150M,full,2,0.6782371898492178,0.5596569101892334
Dengue virus,esm2_t30_150M_UR50D,150M,full,3,0.6721136892835299,0.5596569101892334
Dengue virus,esm2_t30_150M_UR50D,150M,full,4,0.6725063274304072,0.5596569101892334
Dengue virus,esm2_t30_150M_UR50D,150M,full,5,0.6709978704651197,0.5596569101892334
Dengue virus,esm2_t30_150M_UR50D,150M,full,6,0.6710561886429787,0.5596569101892334
Dengue virus,esm2_t30_150M_UR50D,150M,full,7,0.6704700713356336,0.5596569101892334
Dengue virus,esm2_t30_150M_UR50D,150M,full,8,0.6695849200089773,0.5596569101892334
Dengue virus,esm2_t30_150M_UR50D,150M,full,9,0.6691849405566851,0.5596569101892334
Dengue virus,esm2_t30_150M_UR50D,150M,full,10,0.6686315536499023,0.5596569101892334
Dengue virus,esm2_t30_150M_UR50D,150M,full,11,0.6682667781909307,0.5596902846844442
Dengue virus,esm2_t30_150M_UR50D,150M,full,12,0.6680649767319361,0.5596902846844442
Dengue virus,esm2_t30_150M_UR50D,150M,full,13,0.6672874912619591,0.5596902846844442
Dengue virus,esm2_t30_150M_UR50D,150M,full,14,0.6672039503852526,0.5597904081700764
Dengue virus,esm2_t30_150M_UR50D,150M,full,15,0.6663395290573438,0.5595901611988119
Dengue virus,esm2_t30_150M_UR50D,150M,full,16,0.6664174869656563,0.559423288722758
Dengue virus,esm2_t30_150M_UR50D,150M,full,17,0.6659268712004026,0.5594900377131796
Dengue virus,esm2_t30_150M_UR50D,150M,full,18,0.6651040439804395,0.5595901611988119
Dengue virus,esm2_t30_150M_UR50D,150M,full,19,0.6654964735110601,0.5593565397323366
Dengue virus,esm2_t30_150M_UR50D,150M,full,20,0.664739303290844,0.5597236591796549
Dengue virus,esm2_t6_8M_UR50D,8M,full,1,0.6805572658777237,0.5519140273003371
Dengue virus,esm2_t6_8M_UR50D,8M,full,2,0.6672385111451149,0.5642625905283183
Dengue virus,esm2_t6_8M_UR50D,8M,full,3,0.6598765477538109,0.5659980642792778
Dengue virus,esm2_t6_8M_UR50D,8M,full,4,0.6558724666635195,0.5675666655541834
Dengue virus,esm2_t6_8M_UR50D,8M,full,5,0.6510627493262291,0.5715716049794747
Dengue virus,esm2_t6_8M_UR50D,8M,full,6,0.6468160462876161,0.5755765444047659
Dengue virus,esm2_t6_8M_UR50D,8M,full,7,0.6421591912706693,0.5814838300570704
Dengue virus,esm2_t6_8M_UR50D,8M,full,8,0.637986042847236,0.5828188098655008
Dengue virus,esm2_t6_8M_UR50D,8M,full,9,0.6355551878611246,0.586556753329106
Dengue virus,esm2_t6_8M_UR50D,8M,full,10,0.6310655524333318,0.5900944498214464
Dengue virus,esm2_t6_8M_UR50D,8M,full,11,0.6270584873855114,0.5928979074191503
Dengue virus,esm2_t6_8M_UR50D,8M,full,12,0.6240006498992443,0.5967693488635984
Dengue virus,esm2_t6_8M_UR50D,8M,full,13,0.6198443795243899,0.5997063044421453
Dengue virus,esm2_t6_8M_UR50D,8M,full,14,0.6166550194223722,0.602943630477589
Dengue virus,esm2_t6_8M_UR50D,8M,full,15,0.6129118278622627,0.604345359276441
Dengue virus,esm2_t6_8M_UR50D,8M,base,1,0.6774294177691141,0.5504121750158529
Dengue virus,esm2_t6_8M_UR50D,8M,base,2,0.6667707040905952,0.5600574041317625
Dengue virus,esm2_t6_8M_UR50D,8M,base,3,0.6561200593908628,0.5651637018990088
Dengue virus,esm2_t6_8M_UR50D,8M,base,4,0.6501333067814509,0.5729065847879051
Dengue virus,esm2_t6_8M_UR50D,8M,base,5,0.6430494164427122,0.580716216667223
Dengue virus,esm2_t6_8M_UR50D,8M,base,6,0.6377983329196771,0.5845542836164603
