pathogen,checkpoint,model size,mode,epoch,train_loss,train_acc
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,14,0.5088065266609192,0.7450266181003082
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,15,0.5037754369633538,0.752591762398431
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,16,0.5020505211183003,0.7545530961053516
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,17,0.4989801474979946,0.7567946203418324
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,1,0.7181311249732971,0.5696942446043165
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,2,0.6888456344604492,0.5901528776978417
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,3,0.6650759975115458,0.6171312949640287
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,4,0.6472912430763245,0.6189298561151079
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,5,0.6329442262649536,0.5950989208633094
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,6,0.6169791420300802,0.6223021582733813
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,7,0.5967872540156046,0.6429856115107914
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,8,0.5821799834569296,0.6461330935251799
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,9,0.5644767085711161,0.6445593525179856
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,10,0.5447855889797211,0.6513039568345323
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,11,0.5295767386754354,0.645908273381295
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,12,0.5181586941083273,0.6490557553956835
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,13,0.506038655837377,0.6531025179856115
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,14,0.499114657441775,0.6533273381294964
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,15,0.4909396121899287,0.6544514388489209
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,16,0.4831557075182597,0.6551258992805755
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,17,0.4751782814661662,0.6522032374100719
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,18,0.4693857282400131,0.6571492805755396
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,19,0.4661879291137059,0.6598471223021583
Clostridioides difficile,esm2_t6_8M_UR50D,8M,LoRA,20,0.458508903781573,0.6600719424460432
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,1,0.7122541069984436,0.5847571942446043
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,2,0.6794210275014242,0.5928507194244604
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,3,0.6574352383613586,0.63556654676259
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,4,0.6390898029009501,0.6409622302158273
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,5,0.6203276713689169,0.6492805755395683
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,6,0.5966928998629252,0.6670413669064749
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,7,0.5746801197528839,0.6683902877697842
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,8,0.5574182470639547,0.6661420863309353
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,9,0.5390894909699758,0.6600719424460432
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,10,0.5217040379842123,0.6623201438848921
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,11,0.507845809062322,0.6636690647482014
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,12,0.4952590564886729,0.6672661870503597
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,13,0.4848944395780563,0.6659172661870504
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,14,0.4713375916083653,0.6699640287769785
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,15,0.4652821719646454,0.6794064748201439
Clostridioides difficile,esm2_t12_35M_UR50D,35M,LoRA,16,0.4566634148359298,0.6760341726618705
