pathogen,checkpoint,model size,mode,loss,grad_norm,learning_rate,epoch,step,fold
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,full,0.3689108261695275,1.369625210762024,0.0001002403846153,2.0,832,1
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,full,0.349847096663255,2.915189504623413,2.4038461538461537e-07,3.0,1248,1
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,full,0.4018196105957031,1.7376713752746582,0.0002002631578947,1.0,380,2
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,full,0.3494381954795436,0.3061856627464294,0.0001002631578947,2.0,760,2
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,full,0.3258665185225637,0.4741688966751098,2.631578947368421e-07,3.0,1140,2
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,full,0.4311310442063986,0.6155710816383362,0.0002002570694087,1.0,389,3
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,full,0.3615792477958306,1.058855652809143,0.0001002570694087,2.0,778,3
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,full,0.3381362954264741,0.778328537940979,2.570694087403599e-07,3.0,1167,3
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,LoRA,0.3663593438955453,1.361171841621399,0.0002002403846153,1.0,416,1
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,LoRA,0.3213313542879544,1.6410937309265137,0.0001002403846153,2.0,832,1
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,LoRA,0.3003012950603778,0.630308985710144,2.4038461538461537e-07,3.0,1248,1
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,LoRA,0.3572630229749177,3.3072776794433594,0.0002002631578947,1.0,380,2
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,LoRA,0.3067506890547903,0.8080186247825623,0.0001002631578947,2.0,760,2
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,LoRA,0.2821104752390008,0.534411609172821,2.631578947368421e-07,3.0,1140,2
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,LoRA,0.3844322067299968,0.4077937304973602,0.0002002570694087,1.0,389,3
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,LoRA,0.3163023804024742,1.4841489791870115,0.0001002570694087,2.0,778,3
Orthoparamyxovirinae,esm2_t33_650M_UR50D,650M,LoRA,0.2920665593870501,0.5626598596572876,2.570694087403599e-07,3.0,1167,3
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,full,0.3883264614985539,32.683265686035156,0.0002002403846153,1.0,416,1
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,full,0.3403535256019005,1.4560015201568604,0.0001002403846153,2.0,832,1
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,full,0.3102831840515136,1.510469675064087,2.4038461538461537e-07,3.0,1248,1
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,full,0.3835995724326685,3.841069459915161,0.0002002631578947,1.0,380,2
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,full,0.3388168736508018,0.3411593437194824,0.0001002631578947,2.0,760,2
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,full,0.3058050055252878,0.2904741764068603,2.631578947368421e-07,3.0,1140,2
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,full,0.4005796143205736,0.2992131412029266,0.0002002570694087,1.0,389,3
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,full,0.3525724435526791,1.453205704689026,0.0001002570694087,2.0,778,3
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,full,0.3199867699630462,0.8296021223068237,2.570694087403599e-07,3.0,1167,3
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,full,0.3777544315044696,1.2313607931137085,0.0002002403846153,1.0,416,1
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,full,0.3448707140409029,1.1312865018844604,0.0001002403846153,2.0,832,1
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,full,0.3207415067232572,0.8275327086448669,2.4038461538461537e-07,3.0,1248,1
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,full,0.3784681219803659,4.895915508270264,0.0002002631578947,1.0,380,2
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,full,0.3298924697072882,0.5590537786483765,0.0001002631578947,2.0,760,2
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,full,0.3078375364604749,0.362068623304367,2.631578947368421e-07,3.0,1140,2
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,full,0.3875749681173682,1.9387482404708865,0.0002002570694087,1.0,389,3
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,full,0.3354945244090416,1.0324350595474243,0.0001002570694087,2.0,778,3
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,full,0.3012993231530667,0.8136929869651794,2.570694087403599e-07,3.0,1167,3
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,full,0.3775911697974571,1.2398786544799805,0.0002002403846153,1.0,416,1
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,full,0.3400136874272273,1.5774894952774048,0.0001002403846153,2.0,832,1
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,full,0.3198092533991887,0.9820189476013184,2.4038461538461537e-07,3.0,1248,1
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,full,0.3636619166324013,3.050532341003418,0.0002002631578947,1.0,380,2
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,full,0.3174123462877775,1.755963683128357,0.0001002631578947,2.0,760,2
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,full,0.2946103146201685,0.2022142559289932,2.631578947368421e-07,3.0,1140,2
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,full,0.3848286998915488,0.4230982363224029,0.0002002570694087,1.0,389,3
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,full,0.3396484453451358,1.221953272819519,0.0001002570694087,2.0,778,3
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,full,0.3024888222505623,0.4747416079044342,2.570694087403599e-07,3.0,1167,3
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,LoRA,0.3750697282644418,1.9438343048095703,0.0002002403846153,1.0,416,1
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,LoRA,0.3286121441767766,1.699085712432861,0.0001002403846153,2.0,832,1
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,LoRA,0.3129483002882737,1.6426050662994385,2.4038461538461537e-07,3.0,1248,1
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,LoRA,0.3600557829204358,2.465695858001709,0.0002002631578947,1.0,380,2
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,LoRA,0.3097060554905941,0.6962888240814209,0.0001002631578947,2.0,760,2
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,LoRA,0.2905489670602899,0.263502299785614,2.631578947368421e-07,3.0,1140,2
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,LoRA,0.385997232863713,0.4165727496147156,0.0002002570694087,1.0,389,3
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,LoRA,0.3271443188037234,1.2257070541381836,0.0001002570694087,2.0,778,3
Orthoparamyxovirinae,esm2_t30_150M_UR50D,150M,LoRA,0.3098166301501747,0.8538486957550049,2.570694087403599e-07,3.0,1167,3
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,LoRA,0.3797877018268292,2.120319128036499,0.0002002403846153,1.0,416,1
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,LoRA,0.3367024935208834,2.334054946899414,0.0001002403846153,2.0,832,1
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,LoRA,0.3255032759446364,1.0517711639404297,2.4038461538461537e-07,3.0,1248,1
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,LoRA,0.3647965280633223,2.7593889236450195,0.0002002631578947,1.0,380,2
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,LoRA,0.3196387843081825,1.0493336915969849,0.0001002631578947,2.0,760,2
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,LoRA,0.3060022655286287,0.5106757283210754,2.631578947368421e-07,3.0,1140,2
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,LoRA,0.390667324507451,0.5517066121101379,0.0002002570694087,1.0,389,3
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,LoRA,0.3378441817962725,1.2220901250839231,0.0001002570694087,2.0,778,3
Orthoparamyxovirinae,esm2_t12_35M_UR50D,35M,LoRA,0.322990574383184,0.6661279797554016,2.570694087403599e-07,3.0,1167,3
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,LoRA,0.3873960421635554,8.276820182800293,0.0002002403846153,1.0,416,1
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,LoRA,0.3382161947397085,1.531922459602356,0.0001002403846153,2.0,832,1
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,LoRA,0.3295296522287222,1.1163872480392456,2.4038461538461537e-07,3.0,1248,1
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,LoRA,0.3666201541298314,2.729933977127075,0.0002002631578947,1.0,380,2
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,LoRA,0.3303692265560752,0.653164267539978,0.0001002631578947,2.0,760,2
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,LoRA,0.3183815805535567,0.6335009336471558,2.631578947368421e-07,3.0,1140,2
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,LoRA,0.3930889610153237,0.3039076328277588,0.0002002570694087,1.0,389,3
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,LoRA,0.3464669666437379,0.985978901386261,0.0001002570694087,2.0,778,3
Orthoparamyxovirinae,esm2_t6_8M_UR50D,8M,LoRA,0.3343877718810251,0.8075456619262695,2.570694087403599e-07,3.0,1167,3
Legionellales,esm2_t33_650M_UR50D,650M,full,0.6683446523305532,inf,0.0002013513513513,1.0,74,1
Legionellales,esm2_t33_650M_UR50D,650M,full,0.7056942501583615,1.3418335914611816,0.0001013513513513,2.0,148,1
Legionellales,esm2_t33_650M_UR50D,650M,full,0.6082291989713102,3.591017961502075,1.3513513513513513e-06,3.0,222,1
Legionellales,esm2_t33_650M_UR50D,650M,full,0.6921666289029056,0.9299008250236512,0.0002013698630136,1.0,73,2
Legionellales,esm2_t33_650M_UR50D,650M,full,0.6873896350599316,6.370873928070068,0.0001013698630136,2.0,146,2
Legionellales,esm2_t33_650M_UR50D,650M,full,0.6113653836184985,6.572953224182129,1.36986301369863e-06,3.0,219,2
Legionellales,esm2_t33_650M_UR50D,650M,full,0.6983568346178209,3.9548916816711426,0.0002013513513513,1.0,74,3
Legionellales,esm2_t33_650M_UR50D,650M,full,0.6562996426144162,7.334526062011719,0.0001013513513513,2.0,148,3
Legionellales,esm2_t33_650M_UR50D,650M,full,0.5834306252969278,3.794310331344605,1.3513513513513513e-06,3.0,222,3
Legionellales,esm2_t33_650M_UR50D,650M,LoRA,0.6445166613604572,3.407537937164306,0.0002013513513513,1.0,74,1
Legionellales,esm2_t33_650M_UR50D,650M,LoRA,0.5347609648833404,2.4128949642181396,0.0001013513513513,2.0,148,1
Legionellales,esm2_t33_650M_UR50D,650M,LoRA,0.4888388144003378,3.272324323654175,1.3513513513513513e-06,3.0,222,1
Legionellales,esm2_t33_650M_UR50D,650M,LoRA,0.6154143973572613,1.8040649890899656,0.0002013698630136,1.0,73,2
Legionellales,esm2_t33_650M_UR50D,650M,LoRA,0.5268948698697025,3.5124030113220215,0.0001013698630136,2.0,146,2
Legionellales,esm2_t33_650M_UR50D,650M,LoRA,0.43485806086292,2.082613468170166,1.36986301369863e-06,3.0,219,2
Legionellales,esm2_t33_650M_UR50D,650M,LoRA,0.6059330605171822,1.951039671897888,0.0002013513513513,1.0,74,3
Legionellales,esm2_t33_650M_UR50D,650M,LoRA,0.5020295735952016,1.4137135744094849,0.0001013513513513,2.0,148,3
Legionellales,esm2_t33_650M_UR50D,650M,LoRA,0.395181655883789,1.4083960056304932,1.3513513513513513e-06,3.0,222,3
Legionellales,esm2_t30_150M_UR50D,150M,full,0.6794319152832031,2.1307339668273926,0.0002013513513513,1.0,74,1
Legionellales,esm2_t30_150M_UR50D,150M,full,0.6810987833383921,0.9074944853782654,0.0001013513513513,2.0,148,1
Legionellales,esm2_t30_150M_UR50D,150M,full,0.5569949794459987,4.973214149475098,1.3513513513513513e-06,3.0,222,1
Legionellales,esm2_t30_150M_UR50D,150M,full,0.6445488603147742,1.894088864326477,0.0002013698630136,1.0,73,2
Legionellales,esm2_t30_150M_UR50D,150M,full,0.5938966306921554,2.8169360160827637,0.0001013698630136,2.0,146,2
Legionellales,esm2_t30_150M_UR50D,150M,full,0.4716625474903682,1.4528791904449463,1.36986301369863e-06,3.0,219,2
Legionellales,esm2_t30_150M_UR50D,150M,full,0.6718117997453019,4.682762622833252,0.0002013513513513,1.0,74,3
Legionellales,esm2_t30_150M_UR50D,150M,full,0.6532000464362067,0.8414961099624634,0.0001013513513513,2.0,148,3
Legionellales,esm2_t30_150M_UR50D,150M,full,0.5541727220689928,1.5064504146575928,1.3513513513513513e-06,3.0,222,3
Legionellales,esm2_t12_35M_UR50D,35M,full,0.6791921564050623,5.560105800628662,0.0002013513513513,1.0,74,1
Legionellales,esm2_t12_35M_UR50D,35M,full,0.5991890881512616,2.0183265209198,0.0001013513513513,2.0,148,1
Legionellales,esm2_t12_35M_UR50D,35M,full,0.6614564947179846,2.887925624847412,1.3513513513513513e-06,3.0,222,1
Legionellales,esm2_t12_35M_UR50D,35M,full,0.6881367931627247,1.4995683431625366,0.0002013698630136,1.0,73,2
Legionellales,esm2_t12_35M_UR50D,35M,full,0.6713144485264608,4.760837554931641,0.0001013698630136,2.0,146,2
Legionellales,esm2_t12_35M_UR50D,35M,full,0.657158472766615,2.5493199825286865,1.36986301369863e-06,3.0,219,2
Legionellales,esm2_t12_35M_UR50D,35M,full,0.6689241254651869,2.667422294616699,0.0002013513513513,1.0,74,3
Legionellales,esm2_t12_35M_UR50D,35M,full,0.5791080062453812,6.358760356903076,0.0001013513513513,2.0,148,3
Legionellales,esm2_t12_35M_UR50D,35M,full,0.5188874425114812,5.916743278503418,1.3513513513513513e-06,3.0,222,3
Legionellales,esm2_t6_8M_UR50D,8M,full,0.6444895976298565,3.980160713195801,0.0002013513513513,1.0,74,1
Legionellales,esm2_t6_8M_UR50D,8M,full,0.6314228160961254,1.6485142707824707,0.0001013513513513,2.0,148,1
Legionellales,esm2_t6_8M_UR50D,8M,full,0.5624734002190668,3.77569031715393,1.3513513513513513e-06,3.0,222,1
Legionellales,esm2_t6_8M_UR50D,8M,full,0.6845361369929902,1.4697147607803345,0.0002013698630136,1.0,73,2
Legionellales,esm2_t6_8M_UR50D,8M,full,0.6347058439907962,2.08054780960083,0.0001013698630136,2.0,146,2
Legionellales,esm2_t6_8M_UR50D,8M,full,0.5154555333803778,2.1996755599975586,1.36986301369863e-06,3.0,219,2
Legionellales,esm2_t6_8M_UR50D,8M,full,0.62681955904574,2.198474168777466,0.0002013513513513,1.0,74,3
Legionellales,esm2_t6_8M_UR50D,8M,full,0.5275755701838313,3.1802401542663574,0.0001013513513513,2.0,148,3
Legionellales,esm2_t6_8M_UR50D,8M,full,0.4538177799534153,2.2060539722442627,1.3513513513513513e-06,3.0,222,3
Legionellales,esm2_t30_150M_UR50D,150M,LoRA,0.6651903616415488,3.5874288082122803,0.0002013513513513,1.0,74,1
Legionellales,esm2_t30_150M_UR50D,150M,LoRA,0.5942746755239126,1.555426836013794,0.0001013513513513,2.0,148,1
Legionellales,esm2_t30_150M_UR50D,150M,LoRA,0.5421806541649071,1.8096235990524292,1.3513513513513513e-06,3.0,222,1
Legionellales,esm2_t30_150M_UR50D,150M,LoRA,0.6364801485244542,2.0588936805725098,0.0002013698630136,1.0,73,2
Legionellales,esm2_t30_150M_UR50D,150M,LoRA,0.5817907673038848,3.1413252353668213,0.0001013698630136,2.0,146,2
Legionellales,esm2_t30_150M_UR50D,150M,LoRA,0.5176489843081121,1.8987210988998413,1.36986301369863e-06,3.0,219,2
Legionellales,esm2_t30_150M_UR50D,150M,LoRA,0.638022603215398,2.9129724502563477,0.0002013513513513,1.0,74,3
Legionellales,esm2_t30_150M_UR50D,150M,LoRA,0.5747526529672984,1.5051815509796145,0.0001013513513513,2.0,148,3
Legionellales,esm2_t30_150M_UR50D,150M,LoRA,0.4992429887926256,1.8104838132858276,1.3513513513513513e-06,3.0,222,3
Legionellales,esm2_t12_35M_UR50D,35M,LoRA,0.6598872107428473,3.161902666091919,0.0002013513513513,1.0,74,1
Legionellales,esm2_t12_35M_UR50D,35M,LoRA,0.5820336212983003,1.0448123216629028,0.0001013513513513,2.0,148,1
Legionellales,esm2_t12_35M_UR50D,35M,LoRA,0.5442248679496147,2.1035985946655273,1.3513513513513513e-06,3.0,222,1
Legionellales,esm2_t12_35M_UR50D,35M,LoRA,0.6598989930871415,1.4587472677230835,0.0002013698630136,1.0,73,2
Legionellales,esm2_t12_35M_UR50D,35M,LoRA,0.5868031749986622,2.329308032989502,0.0001013698630136,2.0,146,2
Legionellales,esm2_t12_35M_UR50D,35M,LoRA,0.5477026847943868,1.6513566970825195,1.36986301369863e-06,3.0,219,2
Legionellales,esm2_t12_35M_UR50D,35M,LoRA,0.6545774614488756,2.1805930137634277,0.0002013513513513,1.0,74,3
Legionellales,esm2_t12_35M_UR50D,35M,LoRA,0.5782546481570682,2.501340389251709,0.0001013513513513,2.0,148,3
Legionellales,esm2_t12_35M_UR50D,35M,LoRA,0.5170985041437922,2.128704071044922,1.3513513513513513e-06,3.0,222,3
Legionellales,esm2_t6_8M_UR50D,8M,LoRA,0.672300132545265,2.719101667404175,0.0002013513513513,1.0,74,1
Legionellales,esm2_t6_8M_UR50D,8M,LoRA,0.6034565487423459,1.2509995698928833,0.0001013513513513,2.0,148,1
Legionellales,esm2_t6_8M_UR50D,8M,LoRA,0.5559449066986909,1.6891167163848877,1.3513513513513513e-06,3.0,222,1
Legionellales,esm2_t6_8M_UR50D,8M,LoRA,0.6751976535744864,1.631831407546997,0.0002013698630136,1.0,73,2
Legionellales,esm2_t6_8M_UR50D,8M,LoRA,0.5858017908383722,2.338651657104492,0.0001013698630136,2.0,146,2
Legionellales,esm2_t6_8M_UR50D,8M,LoRA,0.5369842738321383,1.816998839378357,1.36986301369863e-06,3.0,219,2
Legionellales,esm2_t6_8M_UR50D,8M,LoRA,0.6649084348936338,2.278520345687866,0.0002013513513513,1.0,74,3
Legionellales,esm2_t6_8M_UR50D,8M,LoRA,0.5704877183244035,4.005500793457031,0.0001013513513513,2.0,148,3
Legionellales,esm2_t6_8M_UR50D,8M,LoRA,0.5059349987957928,1.6062912940979004,1.3513513513513513e-06,3.0,222,3
Yersinia pestis,esm2_t33_650M_UR50D,650M,full,0.6908710621021412,4.231747150421143,0.0002012345679012,1.0,81,1
Yersinia pestis,esm2_t33_650M_UR50D,650M,full,0.6750436947669511,6.4733710289001465,0.0001012345679012,2.0,162,1
Yersinia pestis,esm2_t33_650M_UR50D,650M,full,0.5858937016239872,8.3009614944458,1.234567901234568e-06,3.0,243,1
Yersinia pestis,esm2_t33_650M_UR50D,650M,full,0.6940450786072531,3.742802381515503,0.0002012345679012,1.0,81,2
Yersinia pestis,esm2_t33_650M_UR50D,650M,full,0.6614788667655286,2.8699984550476074,0.0001012345679012,2.0,162,2
Yersinia pestis,esm2_t33_650M_UR50D,650M,full,0.6141176576967593,0.9364691972732544,1.234567901234568e-06,3.0,243,2
Yersinia pestis,esm2_t33_650M_UR50D,650M,full,0.7322150230407715,3.2112960815429688,0.0002012499999999,1.0,80,3
Yersinia pestis,esm2_t33_650M_UR50D,650M,full,0.6518158435821533,3.773029804229736,0.00010125,2.0,160,3
Yersinia pestis,esm2_t33_650M_UR50D,650M,full,0.6797101020812988,4.427094459533691,1.25e-06,3.0,240,3
Yersinia pestis,esm2_t33_650M_UR50D,650M,LoRA,0.6408028779206453,1.5211442708969116,0.0002012345679012,1.0,81,1
Yersinia pestis,esm2_t33_650M_UR50D,650M,LoRA,0.5540679649070457,9.476428985595703,0.0001012345679012,2.0,162,1
Yersinia pestis,esm2_t33_650M_UR50D,650M,LoRA,0.4822816731017313,8.059433937072754,1.234567901234568e-06,3.0,243,1
Yersinia pestis,esm2_t33_650M_UR50D,650M,LoRA,0.6310123396508488,2.1766865253448486,0.0002012345679012,1.0,81,2
Yersinia pestis,esm2_t33_650M_UR50D,650M,LoRA,0.5394925717954282,1.948352575302124,0.0001012345679012,2.0,162,2
Yersinia pestis,esm2_t33_650M_UR50D,650M,LoRA,0.4656993253731433,1.271091103553772,1.234567901234568e-06,3.0,243,2
Yersinia pestis,esm2_t33_650M_UR50D,650M,LoRA,0.6377092838287354,3.332749366760254,0.0002012499999999,1.0,80,3
Yersinia pestis,esm2_t33_650M_UR50D,650M,LoRA,0.5547978401184082,2.981144428253174,0.00010125,2.0,160,3
Yersinia pestis,esm2_t33_650M_UR50D,650M,LoRA,0.4755157947540283,0.9590536952018738,1.25e-06,3.0,240,3
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,0.6477722356348862,2.1479406356811523,0.0002012345679012,1.0,81,1
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,0.6771438033492477,3.829032421112061,0.0001012345679012,2.0,162,1
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,0.6531412101086275,4.44511604309082,1.234567901234568e-06,3.0,243,1
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,0.6748120343243634,2.503645896911621,0.0002012345679012,1.0,81,2
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,0.6680280897352431,2.9201087951660156,0.0001012345679012,2.0,162,2
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,0.6634335459014515,1.0569300651550293,1.234567901234568e-06,3.0,243,2
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,0.6848660469055176,2.344104051589966,0.0002012499999999,1.0,80,3
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,0.6037886142730713,2.780921220779419,0.00010125,2.0,160,3
Yersinia pestis,esm2_t30_150M_UR50D,150M,full,0.5578542709350586,1.351966142654419,1.25e-06,3.0,240,3
Yersinia pestis,esm2_t12_35M_UR50D,35M,full,0.6603084611304012,0.9750184416770936,0.0002012345679012,1.0,81,1
Yersinia pestis,esm2_t12_35M_UR50D,35M,full,0.6011436839162567,3.028080463409424,0.0001012345679012,2.0,162,1
Yersinia pestis,esm2_t12_35M_UR50D,35M,full,0.5749458030418113,8.00101089477539,1.234567901234568e-06,3.0,243,1
Yersinia pestis,esm2_t12_35M_UR50D,35M,full,0.6741148395302855,2.498370885848999,0.0002012345679012,1.0,81,2
Yersinia pestis,esm2_t12_35M_UR50D,35M,full,0.6578789228274499,13.770791053771973,0.0001012345679012,2.0,162,2
Yersinia pestis,esm2_t12_35M_UR50D,35M,full,0.5976379300341194,1.6650959253311155,1.234567901234568e-06,3.0,243,2
Yersinia pestis,esm2_t12_35M_UR50D,35M,full,0.6831531524658203,2.627533435821533,0.0002012499999999,1.0,80,3
Yersinia pestis,esm2_t12_35M_UR50D,35M,full,0.6634543895721435,3.932001829147339,0.00010125,2.0,160,3
Yersinia pestis,esm2_t12_35M_UR50D,35M,full,0.6304603099822998,6.941376686096191,1.25e-06,3.0,240,3
Yersinia pestis,esm2_t6_8M_UR50D,8M,full,0.6319877718701775,0.9706672430038452,0.0002012345679012,1.0,81,1
Yersinia pestis,esm2_t6_8M_UR50D,8M,full,0.5850302142861449,7.430083274841309,0.0001012345679012,2.0,162,1
Yersinia pestis,esm2_t6_8M_UR50D,8M,full,0.5155659899299527,7.858022212982178,1.234567901234568e-06,3.0,243,1
Yersinia pestis,esm2_t6_8M_UR50D,8M,full,0.6659952328528886,2.263209342956543,0.0002012345679012,1.0,81,2
Yersinia pestis,esm2_t6_8M_UR50D,8M,full,0.6393763695234134,2.2525014877319336,0.0001012345679012,2.0,162,2
Yersinia pestis,esm2_t6_8M_UR50D,8M,full,0.6024526902187017,1.8926408290863037,1.234567901234568e-06,3.0,243,2
Yersinia pestis,esm2_t6_8M_UR50D,8M,full,0.6874724864959717,3.2193799018859863,0.0002012499999999,1.0,80,3
Yersinia pestis,esm2_t6_8M_UR50D,8M,full,0.6617390632629394,2.965797662734986,0.00010125,2.0,160,3
Yersinia pestis,esm2_t6_8M_UR50D,8M,full,0.611962080001831,1.2377904653549194,1.25e-06,3.0,240,3
Yersinia pestis,esm2_t30_150M_UR50D,150M,LoRA,0.6590877580054012,2.294652223587036,0.0002012345679012,1.0,81,1
Yersinia pestis,esm2_t30_150M_UR50D,150M,LoRA,0.5905176327552324,3.1319515705108643,0.0001012345679012,2.0,162,1
Yersinia pestis,esm2_t30_150M_UR50D,150M,LoRA,0.5574849917564864,5.106722831726074,1.234567901234568e-06,3.0,243,1
Yersinia pestis,esm2_t30_150M_UR50D,150M,LoRA,0.6512800146032263,1.975915789604187,0.0002012345679012,1.0,81,2
Yersinia pestis,esm2_t30_150M_UR50D,150M,LoRA,0.5990669344678338,1.842152118682861,0.0001012345679012,2.0,162,2
Yersinia pestis,esm2_t30_150M_UR50D,150M,LoRA,0.5589125833393614,0.8551705479621887,1.234567901234568e-06,3.0,243,2
Yersinia pestis,esm2_t30_150M_UR50D,150M,LoRA,0.6518922328948975,3.4144341945648193,0.0002012499999999,1.0,80,3
Yersinia pestis,esm2_t30_150M_UR50D,150M,LoRA,0.5948660850524903,1.9870939254760744,0.00010125,2.0,160,3
Yersinia pestis,esm2_t30_150M_UR50D,150M,LoRA,0.5525281429290771,0.8464298248291016,1.25e-06,3.0,240,3
Yersinia pestis,esm2_t12_35M_UR50D,35M,LoRA,0.6487513412663966,2.178089141845703,0.0002012345679012,1.0,81,1
Yersinia pestis,esm2_t12_35M_UR50D,35M,LoRA,0.5891066657172309,4.592881202697754,0.0001012345679012,2.0,162,1
Yersinia pestis,esm2_t12_35M_UR50D,35M,LoRA,0.568744894898968,5.278810024261475,1.234567901234568e-06,3.0,243,1
Yersinia pestis,esm2_t12_35M_UR50D,35M,LoRA,0.6673305652759693,1.5660589933395386,0.0002012345679012,1.0,81,2
Yersinia pestis,esm2_t12_35M_UR50D,35M,LoRA,0.6012034004117236,1.596566081047058,0.0001012345679012,2.0,162,2
Yersinia pestis,esm2_t12_35M_UR50D,35M,LoRA,0.5735322928722993,1.1207531690597534,1.234567901234568e-06,3.0,243,2
Yersinia pestis,esm2_t12_35M_UR50D,35M,LoRA,0.6605082035064698,2.51974105834961,0.0002012499999999,1.0,80,3
Yersinia pestis,esm2_t12_35M_UR50D,35M,LoRA,0.6038666725158691,2.521390199661255,0.00010125,2.0,160,3
Yersinia pestis,esm2_t12_35M_UR50D,35M,LoRA,0.5625181674957276,0.7770748138427734,1.25e-06,3.0,240,3
Yersinia pestis,esm2_t6_8M_UR50D,8M,LoRA,0.6645488032588253,2.456796407699585,0.0002012345679012,1.0,81,1
Yersinia pestis,esm2_t6_8M_UR50D,8M,LoRA,0.5941044842755353,3.578782796859741,0.0001012345679012,2.0,162,1
Yersinia pestis,esm2_t6_8M_UR50D,8M,LoRA,0.5718847204137731,4.773179531097412,1.234567901234568e-06,3.0,243,1
Yersinia pestis,esm2_t6_8M_UR50D,8M,LoRA,0.6829627237202208,1.4489246606826782,0.0002012345679012,1.0,81,2
Yersinia pestis,esm2_t6_8M_UR50D,8M,LoRA,0.6032701657142168,1.362183928489685,0.0001012345679012,2.0,162,2
